new_pos=(0, 0), new_pos_sym='\\', direction=1
new_pos=(75, 86), new_pos_sym='.', direction=1
new_pos=(75, 87), new_pos_sym='/', direction=1
new_pos=(74, 87), new_pos_sym='.', direction=2
new_pos=(73, 87), new_pos_sym='.', direction=2
new_pos=(72, 87), new_pos_sym='.', direction=2
new_pos=(71, 87), new_pos_sym='.', direction=2
new_pos=(70, 87), new_pos_sym='.', direction=2
new_pos=(69, 87), new_pos_sym='.', direction=2
new_pos=(68, 87), new_pos_sym='.', direction=2
new_pos=(67, 87), new_pos_sym='.', direction=2
new_pos=(66, 87), new_pos_sym='.', direction=2
new_pos=(65, 87), new_pos_sym='.', direction=2
new_pos=(64, 87), new_pos_sym='.', direction=2
new_pos=(63, 87), new_pos_sym='.', direction=2
new_pos=(62, 87), new_pos_sym='|', direction=2
new_pos=(61, 87), new_pos_sym='.', direction=2
new_pos=(60, 87), new_pos_sym='.', direction=2
new_pos=(59, 87), new_pos_sym='.', direction=2
new_pos=(58, 87), new_pos_sym='.', direction=2
new_pos=(57, 87), new_pos_sym='.', direction=2
new_pos=(56, 87), new_pos_sym='.', direction=2
new_pos=(55, 87), new_pos_sym='.', direction=2
new_pos=(54, 87), new_pos_sym='.', direction=2
new_pos=(53, 87), new_pos_sym='.', direction=2
new_pos=(52, 87), new_pos_sym='.', direction=2
new_pos=(51, 87), new_pos_sym='.', direction=2
new_pos=(50, 87), new_pos_sym='-', direction=2
new_pos=(50, 86), new_pos_sym='.', direction=-1
new_pos=(50, 85), new_pos_sym='.', direction=-1
new_pos=(50, 84), new_pos_sym='.', direction=-1
new_pos=(50, 83), new_pos_sym='.', direction=-1
new_pos=(50, 82), new_pos_sym='.', direction=-1
new_pos=(50, 81), new_pos_sym='.', direction=-1
new_pos=(50, 80), new_pos_sym='.', direction=-1
new_pos=(50, 79), new_pos_sym='.', direction=-1
new_pos=(50, 78), new_pos_sym='.', direction=-1
new_pos=(50, 77), new_pos_sym='.', direction=-1
new_pos=(50, 76), new_pos_sym='.', direction=-1
new_pos=(50, 75), new_pos_sym='.', direction=-1
new_pos=(50, 74), new_pos_sym='.', direction=-1
new_pos=(50, 73), new_pos_sym='.', direction=-1
new_pos=(50, 72), new_pos_sym='.', direction=-1
new_pos=(50, 71), new_pos_sym='|', direction=-1
new_pos=(49, 71), new_pos_sym='.', direction=2
new_pos=(48, 71), new_pos_sym='.', direction=2
new_pos=(47, 71), new_pos_sym='.', direction=2
new_pos=(46, 71), new_pos_sym='|', direction=2
new_pos=(45, 71), new_pos_sym='\\', direction=2
new_pos=(45, 70), new_pos_sym='.', direction=-1
new_pos=(45, 69), new_pos_sym='.', direction=-1
new_pos=(45, 68), new_pos_sym='.', direction=-1
new_pos=(45, 67), new_pos_sym='.', direction=-1
new_pos=(45, 66), new_pos_sym='.', direction=-1
new_pos=(45, 65), new_pos_sym='.', direction=-1
new_pos=(45, 64), new_pos_sym='.', direction=-1
new_pos=(45, 63), new_pos_sym='.', direction=-1
new_pos=(45, 62), new_pos_sym='.', direction=-1
new_pos=(45, 61), new_pos_sym='|', direction=-1
new_pos=(44, 61), new_pos_sym='.', direction=2
new_pos=(43, 61), new_pos_sym='.', direction=2
new_pos=(42, 61), new_pos_sym='.', direction=2
new_pos=(41, 61), new_pos_sym='.', direction=2
new_pos=(40, 61), new_pos_sym='.', direction=2
new_pos=(39, 61), new_pos_sym='.', direction=2
new_pos=(38, 61), new_pos_sym='.', direction=2
new_pos=(37, 61), new_pos_sym='.', direction=2
new_pos=(36, 61), new_pos_sym='.', direction=2
new_pos=(35, 61), new_pos_sym='.', direction=2
new_pos=(34, 61), new_pos_sym='.', direction=2
new_pos=(33, 61), new_pos_sym='.', direction=2
new_pos=(32, 61), new_pos_sym='.', direction=2
new_pos=(31, 61), new_pos_sym='.', direction=2
new_pos=(30, 61), new_pos_sym='.', direction=2
new_pos=(29, 61), new_pos_sym='.', direction=2
new_pos=(28, 61), new_pos_sym='.', direction=2
new_pos=(27, 61), new_pos_sym='.', direction=2
new_pos=(26, 61), new_pos_sym='.', direction=2
new_pos=(25, 61), new_pos_sym='/', direction=2
new_pos=(25, 62), new_pos_sym='.', direction=1
new_pos=(25, 63), new_pos_sym='-', direction=1
new_pos=(25, 64), new_pos_sym='.', direction=1
new_pos=(25, 65), new_pos_sym='.', direction=1
new_pos=(25, 66), new_pos_sym='.', direction=1
new_pos=(25, 67), new_pos_sym='.', direction=1
new_pos=(25, 68), new_pos_sym='.', direction=1
new_pos=(25, 69), new_pos_sym='.', direction=1
new_pos=(25, 70), new_pos_sym='.', direction=1
new_pos=(25, 71), new_pos_sym='.', direction=1
new_pos=(25, 72), new_pos_sym='.', direction=1
new_pos=(25, 73), new_pos_sym='.', direction=1
new_pos=(25, 74), new_pos_sym='.', direction=1
new_pos=(25, 75), new_pos_sym='.', direction=1
new_pos=(25, 76), new_pos_sym='.', direction=1
new_pos=(25, 77), new_pos_sym='.', direction=1
new_pos=(25, 78), new_pos_sym='.', direction=1
new_pos=(25, 79), new_pos_sym='\\', direction=1
new_pos=(26, 79), new_pos_sym='.', direction=-2
new_pos=(27, 79), new_pos_sym='.', direction=-2
new_pos=(28, 79), new_pos_sym='.', direction=-2
new_pos=(29, 79), new_pos_sym='.', direction=-2
new_pos=(30, 79), new_pos_sym='.', direction=-2
new_pos=(31, 79), new_pos_sym='.', direction=-2
new_pos=(32, 79), new_pos_sym='.', direction=-2
new_pos=(33, 79), new_pos_sym='.', direction=-2
new_pos=(34, 79), new_pos_sym='.', direction=-2
new_pos=(35, 79), new_pos_sym='.', direction=-2
new_pos=(36, 79), new_pos_sym='.', direction=-2
new_pos=(37, 79), new_pos_sym='.', direction=-2
new_pos=(38, 79), new_pos_sym='.', direction=-2
new_pos=(39, 79), new_pos_sym='.', direction=-2
new_pos=(40, 79), new_pos_sym='/', direction=-2
new_pos=(40, 78), new_pos_sym='.', direction=-1
new_pos=(40, 77), new_pos_sym='.', direction=-1
new_pos=(40, 76), new_pos_sym='.', direction=-1
new_pos=(40, 75), new_pos_sym='.', direction=-1
new_pos=(40, 74), new_pos_sym='.', direction=-1
new_pos=(40, 73), new_pos_sym='.', direction=-1
new_pos=(40, 72), new_pos_sym='.', direction=-1
new_pos=(40, 71), new_pos_sym='\\', direction=-1
new_pos=(39, 71), new_pos_sym='.', direction=2
new_pos=(38, 71), new_pos_sym='.', direction=2
new_pos=(37, 71), new_pos_sym='.', direction=2
new_pos=(36, 71), new_pos_sym='.', direction=2
new_pos=(35, 71), new_pos_sym='.', direction=2
new_pos=(34, 71), new_pos_sym='.', direction=2
new_pos=(33, 71), new_pos_sym='.', direction=2
new_pos=(32, 71), new_pos_sym='.', direction=2
new_pos=(31, 71), new_pos_sym='.', direction=2
new_pos=(30, 71), new_pos_sym='.', direction=2
new_pos=(29, 71), new_pos_sym='.', direction=2
new_pos=(28, 71), new_pos_sym='.', direction=2
new_pos=(27, 71), new_pos_sym='.', direction=2
new_pos=(26, 71), new_pos_sym='|', direction=2
new_pos=(25, 71), new_pos_sym='.', direction=2
new_pos=(24, 71), new_pos_sym='.', direction=2
new_pos=(23, 71), new_pos_sym='.', direction=2
new_pos=(22, 71), new_pos_sym='.', direction=2
new_pos=(21, 71), new_pos_sym='.', direction=2
new_pos=(20, 71), new_pos_sym='.', direction=2
new_pos=(19, 71), new_pos_sym='.', direction=2
new_pos=(18, 71), new_pos_sym='.', direction=2
new_pos=(17, 71), new_pos_sym='.', direction=2
new_pos=(16, 71), new_pos_sym='.', direction=2
new_pos=(15, 71), new_pos_sym='.', direction=2
new_pos=(14, 71), new_pos_sym='.', direction=2
new_pos=(13, 71), new_pos_sym='.', direction=2
new_pos=(12, 71), new_pos_sym='.', direction=2
new_pos=(11, 71), new_pos_sym='.', direction=2
new_pos=(10, 71), new_pos_sym='.', direction=2
new_pos=(9, 71), new_pos_sym='|', direction=2
new_pos=(51, 71), new_pos_sym='.', direction=-2
new_pos=(52, 71), new_pos_sym='/', direction=-2
new_pos=(52, 70), new_pos_sym='.', direction=-1
new_pos=(52, 69), new_pos_sym='.', direction=-1
new_pos=(52, 68), new_pos_sym='.', direction=-1
new_pos=(52, 67), new_pos_sym='.', direction=-1
new_pos=(52, 66), new_pos_sym='.', direction=-1
new_pos=(52, 65), new_pos_sym='.', direction=-1
new_pos=(52, 64), new_pos_sym='.', direction=-1
new_pos=(52, 63), new_pos_sym='.', direction=-1
new_pos=(52, 62), new_pos_sym='.', direction=-1
new_pos=(52, 61), new_pos_sym='|', direction=-1
new_pos=(51, 61), new_pos_sym='.', direction=2
new_pos=(50, 61), new_pos_sym='.', direction=2
new_pos=(49, 61), new_pos_sym='.', direction=2
new_pos=(48, 61), new_pos_sym='/', direction=2
new_pos=(48, 62), new_pos_sym='.', direction=1
new_pos=(48, 63), new_pos_sym='.', direction=1
new_pos=(48, 64), new_pos_sym='.', direction=1
new_pos=(48, 65), new_pos_sym='.', direction=1
new_pos=(48, 66), new_pos_sym='.', direction=1
new_pos=(48, 67), new_pos_sym='.', direction=1
new_pos=(48, 68), new_pos_sym='.', direction=1
new_pos=(48, 69), new_pos_sym='.', direction=1
new_pos=(48, 70), new_pos_sym='.', direction=1
new_pos=(48, 71), new_pos_sym='.', direction=1
new_pos=(48, 72), new_pos_sym='.', direction=1
new_pos=(48, 73), new_pos_sym='.', direction=1
new_pos=(48, 74), new_pos_sym='.', direction=1
new_pos=(48, 75), new_pos_sym='.', direction=1
new_pos=(48, 76), new_pos_sym='.', direction=1
new_pos=(48, 77), new_pos_sym='.', direction=1
new_pos=(48, 78), new_pos_sym='.', direction=1
new_pos=(48, 79), new_pos_sym='.', direction=1
new_pos=(48, 80), new_pos_sym='.', direction=1
new_pos=(48, 81), new_pos_sym='/', direction=1
new_pos=(47, 81), new_pos_sym='.', direction=2
new_pos=(46, 81), new_pos_sym='.', direction=2
new_pos=(45, 81), new_pos_sym='.', direction=2
new_pos=(44, 81), new_pos_sym='.', direction=2
new_pos=(43, 81), new_pos_sym='.', direction=2
new_pos=(42, 81), new_pos_sym='.', direction=2
new_pos=(41, 81), new_pos_sym='.', direction=2
new_pos=(40, 81), new_pos_sym='.', direction=2
new_pos=(39, 81), new_pos_sym='.', direction=2
new_pos=(38, 81), new_pos_sym='.', direction=2
new_pos=(37, 81), new_pos_sym='.', direction=2
new_pos=(36, 81), new_pos_sym='.', direction=2
new_pos=(35, 81), new_pos_sym='.', direction=2
new_pos=(34, 81), new_pos_sym='.', direction=2
new_pos=(33, 81), new_pos_sym='.', direction=2
new_pos=(32, 81), new_pos_sym='.', direction=2
new_pos=(31, 81), new_pos_sym='/', direction=2
new_pos=(31, 82), new_pos_sym='.', direction=1
new_pos=(31, 83), new_pos_sym='.', direction=1
new_pos=(31, 84), new_pos_sym='.', direction=1
new_pos=(31, 85), new_pos_sym='.', direction=1
new_pos=(31, 86), new_pos_sym='.', direction=1
new_pos=(31, 87), new_pos_sym='.', direction=1
new_pos=(31, 88), new_pos_sym='.', direction=1
new_pos=(31, 89), new_pos_sym='|', direction=1
new_pos=(30, 89), new_pos_sym='/', direction=2
new_pos=(30, 90), new_pos_sym='.', direction=1
new_pos=(30, 91), new_pos_sym='.', direction=1
new_pos=(30, 92), new_pos_sym='.', direction=1
new_pos=(30, 93), new_pos_sym='.', direction=1
new_pos=(30, 94), new_pos_sym='.', direction=1
new_pos=(30, 95), new_pos_sym='.', direction=1
new_pos=(30, 96), new_pos_sym='.', direction=1
new_pos=(30, 97), new_pos_sym='.', direction=1
new_pos=(30, 98), new_pos_sym='.', direction=1
new_pos=(30, 99), new_pos_sym='.', direction=1
new_pos=(30, 100), new_pos_sym='.', direction=1
new_pos=(30, 101), new_pos_sym='.', direction=1
new_pos=(30, 102), new_pos_sym='.', direction=1
new_pos=(30, 103), new_pos_sym='.', direction=1
new_pos=(30, 104), new_pos_sym='.', direction=1
new_pos=(30, 105), new_pos_sym='.', direction=1
new_pos=(30, 106), new_pos_sym='.', direction=1
new_pos=(30, 107), new_pos_sym='.', direction=1
new_pos=(30, 108), new_pos_sym='.', direction=1
new_pos=(30, 109), new_pos_sym='.', direction=1
one beam left the map
new_pos=(32, 89), new_pos_sym='.', direction=-2
new_pos=(33, 89), new_pos_sym='.', direction=-2
new_pos=(34, 89), new_pos_sym='.', direction=-2
new_pos=(35, 89), new_pos_sym='.', direction=-2
new_pos=(36, 89), new_pos_sym='.', direction=-2
new_pos=(37, 89), new_pos_sym='.', direction=-2
new_pos=(38, 89), new_pos_sym='.', direction=-2
new_pos=(39, 89), new_pos_sym='.', direction=-2
new_pos=(40, 89), new_pos_sym='.', direction=-2
new_pos=(41, 89), new_pos_sym='.', direction=-2
new_pos=(42, 89), new_pos_sym='.', direction=-2
new_pos=(43, 89), new_pos_sym='.', direction=-2
new_pos=(44, 89), new_pos_sym='\\', direction=-2
new_pos=(44, 90), new_pos_sym='.', direction=1
new_pos=(44, 91), new_pos_sym='.', direction=1
new_pos=(44, 92), new_pos_sym='.', direction=1
new_pos=(44, 93), new_pos_sym='.', direction=1
new_pos=(44, 94), new_pos_sym='.', direction=1
new_pos=(44, 95), new_pos_sym='.', direction=1
new_pos=(44, 96), new_pos_sym='.', direction=1
new_pos=(44, 97), new_pos_sym='.', direction=1
new_pos=(44, 98), new_pos_sym='.', direction=1
new_pos=(44, 99), new_pos_sym='.', direction=1
new_pos=(44, 100), new_pos_sym='.', direction=1
new_pos=(44, 101), new_pos_sym='.', direction=1
new_pos=(44, 102), new_pos_sym='.', direction=1
new_pos=(44, 103), new_pos_sym='.', direction=1
new_pos=(44, 104), new_pos_sym='.', direction=1
new_pos=(44, 105), new_pos_sym='.', direction=1
new_pos=(44, 106), new_pos_sym='.', direction=1
new_pos=(44, 107), new_pos_sym='.', direction=1
new_pos=(44, 108), new_pos_sym='.', direction=1
new_pos=(44, 109), new_pos_sym='-', direction=1
one beam left the map
new_pos=(53, 61), new_pos_sym='.', direction=-2
new_pos=(54, 61), new_pos_sym='.', direction=-2
new_pos=(55, 61), new_pos_sym='\\', direction=-2
new_pos=(55, 62), new_pos_sym='.', direction=1
new_pos=(55, 63), new_pos_sym='.', direction=1
new_pos=(55, 64), new_pos_sym='.', direction=1
new_pos=(55, 65), new_pos_sym='.', direction=1
new_pos=(55, 66), new_pos_sym='.', direction=1
new_pos=(55, 67), new_pos_sym='.', direction=1
new_pos=(55, 68), new_pos_sym='.', direction=1
new_pos=(55, 69), new_pos_sym='.', direction=1
new_pos=(55, 70), new_pos_sym='.', direction=1
new_pos=(55, 71), new_pos_sym='.', direction=1
new_pos=(55, 72), new_pos_sym='.', direction=1
new_pos=(55, 73), new_pos_sym='.', direction=1
new_pos=(55, 74), new_pos_sym='.', direction=1
new_pos=(55, 75), new_pos_sym='.', direction=1
new_pos=(55, 76), new_pos_sym='.', direction=1
new_pos=(55, 77), new_pos_sym='.', direction=1
new_pos=(55, 78), new_pos_sym='.', direction=1
new_pos=(55, 79), new_pos_sym='.', direction=1
new_pos=(55, 80), new_pos_sym='.', direction=1
new_pos=(55, 81), new_pos_sym='.', direction=1
new_pos=(55, 82), new_pos_sym='.', direction=1
new_pos=(55, 83), new_pos_sym='.', direction=1
new_pos=(55, 84), new_pos_sym='.', direction=1
new_pos=(55, 85), new_pos_sym='\\', direction=1
new_pos=(56, 85), new_pos_sym='.', direction=-2
new_pos=(57, 85), new_pos_sym='.', direction=-2
new_pos=(58, 85), new_pos_sym='.', direction=-2
new_pos=(59, 85), new_pos_sym='.', direction=-2
new_pos=(60, 85), new_pos_sym='.', direction=-2
new_pos=(61, 85), new_pos_sym='.', direction=-2
new_pos=(62, 85), new_pos_sym='.', direction=-2
new_pos=(63, 85), new_pos_sym='.', direction=-2
new_pos=(64, 85), new_pos_sym='.', direction=-2
new_pos=(65, 85), new_pos_sym='.', direction=-2
new_pos=(66, 85), new_pos_sym='.', direction=-2
new_pos=(67, 85), new_pos_sym='.', direction=-2
new_pos=(68, 85), new_pos_sym='.', direction=-2
new_pos=(69, 85), new_pos_sym='.', direction=-2
new_pos=(70, 85), new_pos_sym='.', direction=-2
new_pos=(71, 85), new_pos_sym='.', direction=-2
new_pos=(72, 85), new_pos_sym='.', direction=-2
new_pos=(73, 85), new_pos_sym='.', direction=-2
new_pos=(74, 85), new_pos_sym='.', direction=-2
new_pos=(75, 85), new_pos_sym='.', direction=-2
new_pos=(76, 85), new_pos_sym='.', direction=-2
new_pos=(77, 85), new_pos_sym='.', direction=-2
new_pos=(78, 85), new_pos_sym='.', direction=-2
new_pos=(79, 85), new_pos_sym='.', direction=-2
new_pos=(80, 85), new_pos_sym='.', direction=-2
new_pos=(81, 85), new_pos_sym='.', direction=-2
new_pos=(82, 85), new_pos_sym='|', direction=-2
new_pos=(83, 85), new_pos_sym='.', direction=-2
new_pos=(84, 85), new_pos_sym='.', direction=-2
new_pos=(85, 85), new_pos_sym='.', direction=-2
new_pos=(86, 85), new_pos_sym='.', direction=-2
new_pos=(87, 85), new_pos_sym='.', direction=-2
new_pos=(88, 85), new_pos_sym='.', direction=-2
new_pos=(89, 85), new_pos_sym='.', direction=-2
new_pos=(90, 85), new_pos_sym='.', direction=-2
new_pos=(91, 85), new_pos_sym='.', direction=-2
new_pos=(92, 85), new_pos_sym='.', direction=-2
new_pos=(93, 85), new_pos_sym='.', direction=-2
new_pos=(94, 85), new_pos_sym='.', direction=-2
new_pos=(95, 85), new_pos_sym='.', direction=-2
new_pos=(96, 85), new_pos_sym='.', direction=-2
new_pos=(97, 85), new_pos_sym='.', direction=-2
new_pos=(98, 85), new_pos_sym='.', direction=-2
new_pos=(99, 85), new_pos_sym='.', direction=-2
new_pos=(100, 85), new_pos_sym='.', direction=-2
new_pos=(101, 85), new_pos_sym='.', direction=-2
new_pos=(102, 85), new_pos_sym='.', direction=-2
new_pos=(103, 85), new_pos_sym='.', direction=-2
new_pos=(104, 85), new_pos_sym='.', direction=-2
new_pos=(105, 85), new_pos_sym='.', direction=-2
new_pos=(106, 85), new_pos_sym='.', direction=-2
new_pos=(107, 85), new_pos_sym='.', direction=-2
new_pos=(108, 85), new_pos_sym='.', direction=-2
new_pos=(109, 85), new_pos_sym='-', direction=-2
new_pos=(109, 84), new_pos_sym='.', direction=-1
new_pos=(109, 83), new_pos_sym='.', direction=-1
new_pos=(109, 82), new_pos_sym='.', direction=-1
new_pos=(109, 81), new_pos_sym='.', direction=-1
new_pos=(109, 80), new_pos_sym='.', direction=-1
new_pos=(109, 79), new_pos_sym='/', direction=-1
one beam left the map
new_pos=(109, 86), new_pos_sym='.', direction=1
new_pos=(109, 87), new_pos_sym='.', direction=1
new_pos=(109, 88), new_pos_sym='.', direction=1
new_pos=(109, 89), new_pos_sym='.', direction=1
new_pos=(109, 90), new_pos_sym='.', direction=1
new_pos=(109, 91), new_pos_sym='.', direction=1
new_pos=(109, 92), new_pos_sym='.', direction=1
new_pos=(109, 93), new_pos_sym='.', direction=1
new_pos=(109, 94), new_pos_sym='.', direction=1
new_pos=(109, 95), new_pos_sym='.', direction=1
new_pos=(109, 96), new_pos_sym='.', direction=1
new_pos=(109, 97), new_pos_sym='.', direction=1
new_pos=(109, 98), new_pos_sym='.', direction=1
new_pos=(109, 99), new_pos_sym='.', direction=1
new_pos=(109, 100), new_pos_sym='.', direction=1
new_pos=(109, 101), new_pos_sym='.', direction=1
new_pos=(109, 102), new_pos_sym='.', direction=1
Traceback (most recent call last):
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 94, in <module>
    assert input_sample_result == calculate(input)
                                  ^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 45, in calculate
    trace_light((0, -1), 1)
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 11 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 85, in trace_light
    return (trace_light(new_pos, -1), trace_light(new_pos, 1))
                                      ^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 87, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 80, in trace_light
    return (trace_light(new_pos, +2), trace_light(new_pos, -2))
            ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 3 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 85, in trace_light
    return (trace_light(new_pos, -1), trace_light(new_pos, 1))
                                      ^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 24 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 1 more time]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 85, in trace_light
    return (trace_light(new_pos, -1), trace_light(new_pos, 1))
                                      ^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 20 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 87, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 5 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  [Previous line repeated 2 more times]
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 91, in trace_light
    return trace_light(new_pos, new_direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 87, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 87, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 80, in trace_light
    return (trace_light(new_pos, +2), trace_light(new_pos, -2))
                                      ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/daniel/git/adventofcode2023/day_16/energized_tiles.py", line 77, in trace_light
    return trace_light(new_pos, direction)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
